0.0493639 	6.14226 	-0.145336 	0
0.0502761 	6.15479 	-0.149376 	0
0.0511954 	6.16712 	-0.15362 	7.11338e-20
0.0521218 	6.17924 	-0.158075 	7.00426e-20
0.0530554 	6.19116 	-0.162744 	0
0.0539963 	6.2029 	-0.167633 	0
0.0549445 	6.21445 	-0.172751 	0
0.0559001 	6.22583 	-0.178109 	0
0.056863 	6.23703 	-0.183713 	6.45298e-20
0.0578335 	6.24805 	-0.189572 	6.34125e-20
0.0588116 	6.25889 	-0.195692 	0
0.0597972 	6.26956 	-0.202082 	-6.1159e-20
0.0607905 	6.28005 	-0.20875 	0
0.0617915 	6.29035 	-0.2157 	0
0.0628003 	6.30046 	-0.222937 	0
0.0638169 	6.31037 	-0.230462 	0
0.0648415 	6.32007 	-0.238276 	5.53909e-20
0.065874 	6.32954 	-0.246376 	0
0.0669145 	6.33878 	-0.254759 	0
0.0679632 	6.34777 	-0.263416 	0
0.06902 	6.3565 	-0.272339 	-5.06061e-20
0.070085 	6.36496 	-0.281517 	4.93836e-20
0.0711582 	6.37312 	-0.290936 	4.81505e-20
0.0722399 	6.38098 	-0.300581 	0
0.0733299 	6.38853 	-0.310438 	4.56527e-20
0.0744284 	6.39575 	-0.320488 	0
0.0755354 	6.40262 	-0.330715 	0
0.0766511 	6.40914 	-0.341099 	0
0.0777754 	6.41529 	-0.351622 	0
0.0789085 	6.42105 	-0.362263 	0
0.0800504 	6.42642 	-0.373001 	0
0.0812011 	6.43137 	-0.383815 	0
0.0823608 	6.4359 	-0.394681 	3.52948e-20
0.0835296 	6.43998 	-0.405577 	0
0.0847074 	6.44361 	-0.416478 	-6.5266e-20
0.0858943 	6.44676 	-0.42736 	0
0.0870905 	6.44943 	-0.438198 	0
0.088296 	6.4516 	-0.448965 	0
0.0895109 	6.45325 	-0.459636 	0
0.0907352 	6.45437 	-0.470184 	-5.18018e-20
0.091969 	6.45495 	-0.48058 	0
0.0932124 	6.45497 	-0.490799 	4.63793e-20
0.0944655 	6.45442 	-0.500813 	0
0.0957284 	6.45328 	-0.510593 	0
0.097001 	6.45156 	-0.520113 	-3.82385e-20
0.0982835 	6.44923 	-0.529344 	0
0.0995761 	6.44628 	-0.538259 	0
0.100879 	6.4427 	-0.546833 	0
0.102191 	6.4385 	-0.555037 	0
0.103514 	6.43365 	-0.562847 	2.47483e-20
0.104847 	6.42816 	-0.570237 	0
0.106191 	6.42203 	-0.577184 	-1.94185e-20
0.107545 	6.41524 	-0.583665 	0
0.108909 	6.40779 	-0.589659 	-1.41499e-20
0.110285 	6.3997 	-0.595144 	1.15441e-20
0.11167 	6.39097 	-0.600104 	0
0.113067 	6.38159 	-0.604521 	0
0.114474 	6.37157 	-0.608379 	0
0.115893 	6.36094 	-0.611667 	0
0.117322 	6.34969 	-0.614374 	-1.10404e-21
0.118763 	6.33785 	-0.616491 	0
0.120215 	6.32543 	-0.618012 	0
0.121678 	6.31245 	-0.618934 	-8.29301e-21
0.123152 	6.29894 	-0.619257 	0
0.124638 	6.28492 	-0.618982 	0
0.126135 	6.27042 	-0.618113 	0
0.127644 	6.25547 	-0.616659 	0
0.129165 	6.24011 	-0.614629 	0
0.130698 	6.22436 	-0.612037 	0
0.132242 	6.20827 	-0.608899 	0
0.133799 	6.19188 	-0.605232 	0
0.135367 	6.17523 	-0.60106 	-2.72492e-20
0.136948 	6.15836 	-0.596406 	0
0.138541 	6.14132 	-0.591297 	-3.08185e-20
0.140147 	6.12416 	-0.585763 	0
0.141765 	6.10693 	-0.579835 	-3.41317e-20
0.143395 	6.08966 	-0.573547 	-7.13836e-20
0.145039 	6.07243 	-0.566937 	0
0.146695 	6.05526 	-0.560043 	0
0.148364 	6.03822 	-0.552905 	0
0.150045 	6.02135 	-0.545568 	0
0.15174 	6.0047 	-0.538076 	-8.51083e-20
0.153449 	5.98833 	-0.530475 	0
0.15517 	5.97227 	-0.522815 	8.97785e-20
0.156905 	5.95658 	-0.515145 	9.19551e-20
0.158653 	5.94129 	-0.507516 	0
0.160415 	5.92647 	-0.499983 	0
0.16219 	5.91215 	-0.492601 	0
0.16398 	5.89837 	-0.485424 	0
0.165783 	5.88518 	-0.478512 	1.0148e-19
0.1676 	5.87263 	-0.471923 	-1.03157e-19
0.169432 	5.86075 	-0.465717 	0
0.171278 	5.8496 	-0.459954 	1.06333e-19
0.173138 	5.83921 	-0.454697 	-1.07844e-19
0.175012 	5.82965 	-0.450006 	-1.09311e-19
0.176901 	5.82097 	-0.445945 	1.10741e-19
0.178805 	5.81322 	-0.442574 	0
0.180723 	5.80647 	-0.439952 	-1.13504e-19
0.182657 	5.8008 	-0.438137 	-1.14846e-19
0.184605 	5.7963 	-0.437181 	-1.16164e-19
0.186569 	5.79306 	-0.437133 	0
0.188548 	5.7912 	-0.438034 	0
0.190542 	5.79085 	-0.439914 	0
0.192552 	5.79216 	-0.442796 	0
0.194577 	5.7953 	-0.446687 	1.22397e-19
0.196619 	5.80044 	-0.451585 	0
0.198676 	5.8078 	-0.457453 	-1.24649e-19
0.200749 	5.81751 	-0.464326 	-1.25683e-19
0.202838 	5.82988 	-0.471787 	0
0.204943 	5.84475 	-0.480886 	0
0.207023 	5.86257 	-0.486007 	0
0.20911 	5.88441 	-0.492582 	1.2858e-19
0.211277 	5.90945 	-0.499338 	0
0.213529 	5.93865 	-0.505813 	0
0.215869 	5.97226 	-0.511707 	0
0.2183 	6.01042 	-0.516665 	0
0.220825 	6.05333 	-0.520346 	2.31136e-19
0.223448 	6.1011 	-0.522447 	0
0.226174 	6.15386 	-0.522714 	0
0.229006 	6.21174 	-0.52095 	-2.10288e-19
0.231948 	6.2749 	-0.517012 	0
0.235004 	6.34355 	-0.510821 	0
0.238179 	6.41796 	-0.502355 	0
0.241478 	6.4985 	-0.491654 	0
0.244906 	6.58561 	-0.478805 	0
0.248466 	6.6798 	-0.463971 	-3.1009e-19
0.252166 	6.78187 	-0.447297 	0
0.256009 	6.8923 	-0.429163 	2.62846e-19
0.260002 	7.01284 	-0.409504 	2.36923e-19
0.26415 	7.14245 	-0.38957 	0
0.26846 	7.28773 	-0.367486 	0
0.272937 	7.43623 	-0.349257 	0
0.277588 	7.62291 	-0.322137 	0
0.282421 	7.76472 	-0.316568 	0
0.287442 	8.06209 	-0.26297 	-1.30351e-19
