-0.0239832 	0.908842 	-0.0268132 	3.16418e-19
-0.0230386 	1.03871 	-0.0443095 	3.52491e-19
-0.0220941 	1.15844 	-0.0642386 	-2.52839e-19
-0.0211495 	1.28022 	-0.0853021 	4.06952e-19
-0.020205 	1.40802 	-0.106932 	-3.51398e-19
-0.0192604 	1.54354 	-0.128921 	-3.14153e-19
-0.0183159 	1.68755 	-0.151109 	2.89478e-19
-0.0173713 	1.84038 	-0.173346 	0
-0.0164268 	2.00213 	-0.195497 	5.13546e-19
-0.0154822 	2.17273 	-0.217441 	-7.54306e-22
-0.0145376 	2.352 	-0.23907 	-9.52589e-19
-0.0135931 	2.53972 	-0.260286 	9.26993e-19
-0.0126485 	2.73561 	-0.280997 	-4.53922e-19
-0.011704 	2.93937 	-0.301118 	0
-0.0107594 	3.15065 	-0.320566 	0
-0.00981489 	3.36912 	-0.33926 	0
-0.00887033 	3.59439 	-0.357118 	0
-0.00792773 	3.82577 	-0.374026 	-8.72478e-19
-0.00698822 	4.06239 	-0.389873 	8.75741e-19
-0.00605089 	4.3038 	-0.404586 	0
-0.00511555 	4.54947 	-0.41808 	4.46355e-19
-0.00418205 	4.79878 	-0.430272 	2.54806e-22
-0.00325022 	5.05108 	-0.441075 	3.89714e-22
-0.00231993 	5.30558 	-0.450406 	-4.73575e-19
-0.00139106 	5.5614 	-0.458183 	1.22029e-19
-0.00046348 	5.81751 	-0.464326 	-1.25683e-19
0.000454694 	6.07067 	-0.468729 	0
0.00136473 	6.31938 	-0.47139 	0
0.00227612 	6.56446 	-0.47231 	-5.74821e-19
0.00318902 	6.80382 	-0.471461 	-1.95769e-21
0.00410357 	7.03476 	-0.468845 	-2.34559e-21
0.00501995 	7.25383 	-0.464514 	2.07802e-18
0.00593834 	7.45661 	-0.458571 	-3.01335e-18
0.00691398 	7.64546 	-0.450818 	3.12515e-18
0.00794691 	7.80942 	-0.441236 	-1.68851e-18
0.00898223 	7.93014 	-0.430944 	0
0.0100203 	8.00562 	-0.420566 	0
0.0110616 	8.04221 	-0.410382 	3.91202e-18
0.0121067 	8.05058 	-0.400179 	3.21969e-20
0.0131562 	8.03919 	-0.389469 	-4.15927e-18
0.0142109 	8.01177 	-0.377686 	2.18607e-18
0.0152715 	7.96715 	-0.364242 	2.07466e-20
0.0163391 	7.89825 	-0.347842 	-2.39822e-18
0.0174731 	7.78681 	-0.326804 	0
0.0186044 	7.59312 	-0.298801 	-2.73127e-18
0.0196124 	7.30992 	-0.265978 	1.5348e-18
0.0205103 	6.94022 	-0.230043 	3.50761e-18
0.0213103 	6.51481 	-0.19413 	8.89294e-21
0.022023 	6.06821 	-0.160449 	-2.17381e-18
0.022658 	5.62072 	-0.129794 	1.20925e-18
0.0232237 	5.17825 	-0.102253 	-1.34975e-18
0.0237276 	4.73611 	-0.0776477 	0
0.0241766 	4.27944 	-0.0557494 	0
0.0245766 	3.77693 	-0.0365179 	0
